"geometry","tesctyscor","priority","core_m","asthma","area","tc_gap","tes","geoid","total_pop","bgpopdense","healthnorm","phys_hlth","child_perc","congressio","core_w","avg_temp","source","treecanopy","pctpoc","seniorperc","unemplrate","dep_ratio","state","pctpov","county","ment_hlth","tc_goal","medhhinc","core_norm","popadjust","biome","ua_name","incorpname"
"MULTIPOLYGON(((-114.09758 46.81816, -114.097705 46.818317, -114.097809 46.818439, -114.098199 46.818477, -114.098349 46.818133, -114.098146 46.818002, -114.097867 46.817869, -114.097457 46.81783, -114.097244 46.817834, -114.09738 46.817937, -114.09758 46.81816)), ((-114.094079 46.814265, -114.094252 46.814406, -114.094395 46.814183, -114.094389 46.814099, -114.094331 46.814027, -114.093687 46.81364, -114.093408 46.813554, -114.093304 46.813522, -114.093197 46.813487, -114.092996 46.81342, -114.092935 46.8133929999999, -114.092764 46.813599, -114.09279 46.813679, -114.09287 46.813923, -114.093098 46.814027, -114.093204 46.813957, -114.093553 46.814209, -114.093617 46.814206, -114.093834 46.814166, -114.093989 46.81419, -114.094079 46.814265)))",67.957153755699181,0.330287260672087,36.4,8.9,0.009645,0,100,300630015002,1818,188491.44634525655,0.346230158730159,9.9,0.32013201320132,MT Congressional District (at Large),38.1,87.855218855218865,ED,-1,0.037403740374037,0.133663366336634,0.044970414201183,0.830815709969788,MT,0.13108407079646,Missoula County,12,-1,83698,0.94047619047619,0.5,Forest,"Missoula, MT",Missoula County
"POLYGON((-114.116467 46.960638, -114.116666 46.961278, -114.116597 46.961826, -114.116161 46.96274, -114.116259 46.963539, -114.116658 46.963974, -114.116849 46.964072, -114.117195 46.964315, -114.117277 46.964407, -114.117773 46.964521, -114.117899 46.964514, -114.118556 46.964575, -114.123907 46.964721, -114.125179 46.964898, -114.126001 46.964928, -114.126377 46.964929, -114.126794 46.964931, -114.127516 46.965224, -114.128495 46.966059, -114.128792 46.966258, -114.129002 46.9663619999999, -114.129235 46.966405, -114.129561 46.966415, -114.129825 46.966423, -114.131835 46.966538, -114.131811 46.96501, -114.13181 46.964936, -114.131743 46.962973, -114.131686 46.961651, -114.131659 46.961041, -114.131498 46.957482, -114.131418 46.955702, -114.131396 46.954985, -114.131367 46.95354, -114.131344 46.952373, -114.131311 46.952224, -114.131357 46.951606, -114.131367 46.9514799999999, -114.130439 46.950955, -114.130238 46.950842, -114.129911 46.950658, -114.129464 46.950401, -114.129278 46.950402, -114.129041 46.950404, -114.124122 46.950438, -114.124105 46.951992, -114.124103 46.952808, -114.124102 46.953219, -114.124078 46.953975, -114.124083 46.954165, -114.124151 46.95574, -114.124161 46.957691, -114.121205 46.957686, -114.11474 46.957667, -114.11479 46.957736, -114.114909 46.957899, -114.115192 46.95832, -114.116103 46.959678, -114.116467 46.960638))",67.957153755699181,0.471233346796176,35.3,9.1,1.415519,0.43849932074384,56.159912312884472,300630016003,1737,1227.1117519439867,0.558272946859903,10.8,0.254461715601612,MT Congressional District (at Large),37.1,92.548633184996817,ED,-1,0.080023028209557,0.099597006332758,0.050682261208577,0.548128342245989,MT,0.161773172135866,Missoula County,12.5,-1,87230,0.582298136645962,1.2,Forest,"Missoula, MT",Missoula County
"POLYGON((-114.130238 46.950842, -114.130439 46.950955, -114.131367 46.9514799999999, -114.132102 46.951846, -114.137253 46.954852, -114.145788 46.959781, -114.151255 46.962938, -114.15146 46.963056, -114.158856 46.967334, -114.161093 46.968543, -114.161493 46.968767, -114.162584 46.969379, -114.163499 46.969919, -114.163774 46.970087, -114.164353 46.97044, -114.16468 46.970634, -114.164952 46.970822, -114.164766 46.970442, -114.163862 46.968415, -114.161228 46.96504, -114.160875 46.964556, -114.160851 46.964526, -114.159075 46.962294, -114.159022 46.962222, -114.15851 46.961571, -114.158133 46.96108, -114.157628 46.960431, -114.155718 46.958012, -114.155539 46.957828, -114.155008 46.957294, -114.154644 46.956965, -114.154293 46.956714, -114.153763 46.956336, -114.153316 46.956062, -114.153009 46.955906, -114.152621 46.955703, -114.151405 46.955211, -114.14902 46.954319, -114.147775 46.953839, -114.145298 46.952941, -114.14541 46.95262, -114.145401 46.950706, -114.145401 46.950423, -114.145413 46.947573, -114.145424 46.944586, -114.145401 46.94323, -114.145378 46.939427, -114.146287 46.939438, -114.147135 46.939431, -114.147927 46.939459, -114.147999 46.939439, -114.148063 46.939411, -114.148132 46.939367, -114.14816 46.939307, -114.148168 46.939214, -114.148152 46.937691, -114.148152 46.936855, -114.148168 46.936778, -114.148204 46.936662, -114.148316 46.936481, -114.148787 46.935894, -114.149006 46.935568, -114.149507 46.934241, -114.147912 46.934394, -114.145397 46.934634, -114.1454 46.934585, -114.144153 46.934782, -114.143101 46.934861, -114.141985 46.935288, -114.140569 46.935653, -114.139755 46.9358620000001, -114.134345 46.935911, -114.129513 46.935905, -114.124201 46.935881, -114.124147 46.935881, -114.122364 46.935884, -114.119446 46.935888, -114.119121 46.936048, -114.119255 46.935508, -114.119279 46.932519, -114.113961 46.932573, -114.113962 46.932504, -114.113917 46.932516, -114.113837 46.932565, -114.113661 46.932642, -114.113565 46.932648, -114.113421 46.932593, -114.113301 46.932577, -114.113189 46.932588, -114.113109 46.932615, -114.112885 46.932681, -114.112693 46.932862, -114.112572 46.932867, -114.1125 46.932829, -114.112404 46.932835, -114.112316 46.932873, -114.112268 46.932911, -114.112196 46.932928, -114.112156 46.932895, -114.11218 46.932807, -114.112156 46.932753, -114.112092 46.932709, -114.111924 46.93267, -114.111516 46.932632, -114.11114 46.932512, -114.111091 46.932512, -114.110972 46.932534, -114.110859 46.932578, -114.110812 46.932616, -114.110684 46.932819, -114.11062 46.932912, -114.110516 46.932989, -114.110428 46.933016, -114.110163 46.933049, -114.109419 46.933066, -114.109115 46.933094, -114.108939 46.933143, -114.108733 46.933206, -114.108427 46.93333, -114.108361 46.933369, -114.108332 46.933384, -114.108051 46.933544, -114.107531 46.933922, -114.107267 46.934098, -114.106963 46.934257, -114.106739 46.934383, -114.106075 46.93458, -114.105658 46.934744, -114.105627 46.934756, -114.104931 46.934921, -114.10465 46.934948, -114.10441 46.934965, -114.104098 46.934959, -114.103882 46.934998, -114.10369 46.935086, -114.103226 46.935469, -114.102994 46.935492, -114.102874 46.935497, -114.102754 46.935503, -114.102522 46.935623, -114.102161 46.935818, -114.102114 46.935843, -114.102011 46.93592, -114.101954 46.935963, -114.10189 46.936057, -114.10181 46.936155, -114.101698 46.936347, -114.101546 46.93655, -114.101426 46.936643, -114.101298 46.936797, -114.101234 46.936945, -114.10117 46.937065, -114.10113 46.937087, -114.10109 46.937159, -114.100914 46.937301, -114.100402 46.937455, -114.100218 46.937581, -114.10005 46.937746, -114.09993 46.937899, -114.099852 46.938001, -114.10264 46.938329, -114.108601 46.939128, -114.112944 46.940932, -114.120694 46.945357, -114.120739 46.945254, -114.121503 46.945709, -114.122425 46.946233, -114.12291 46.946509, -114.124465 46.947382, -114.126267 46.948393, -114.128131 46.949439, -114.129768 46.950401, -114.129464 46.950401, -114.129911 46.950658, -114.130238 46.950842))",67.957153755699181,0.462281500375818,35.3,9.1,5.757065,0.471339163271563,53.771849962418173,300630016001,3160,548.89079765470774,0.558272946859903,10.8,0.241139240506329,MT Congressional District (at Large),37.1,93.888506645817046,ED,-1,0.087974683544304,0.118354430379747,0.021499448732084,0.561264822134387,MT,0.144955300127714,Missoula County,12.5,-1,71845,0.582298136645962,1.2,Forest,"Missoula, MT",Missoula County
"POLYGON((-114.107803 46.892789, -114.107788 46.893761, -114.109255 46.893855, -114.112163 46.89416, -114.115098 46.894435, -114.116513 46.894567, -114.116839 46.89459, -114.117207 46.894615, -114.117977 46.894637, -114.118392 46.89394, -114.118635 46.893528, -114.118663 46.893464, -114.118826 46.893099, -114.118833 46.893051, -114.118965 46.892094, -114.118876 46.891729, -114.119246 46.891473, -114.119509 46.891157, -114.119519 46.891128, -114.119612 46.890864, -114.119579 46.889411, -114.119364 46.88943, -114.118408 46.889469, -114.118404 46.888705, -114.118358 46.888356, -114.11823 46.888309, -114.117705 46.888319, -114.117211 46.888339, -114.117228 46.889443, -114.11604 46.88931, -114.11485 46.889157, -114.114835 46.888446, -114.114734 46.888344, -114.114268 46.888331, -114.113713 46.888353, -114.113612 46.888442, -114.113603 46.889058, -114.113048 46.889091, -114.112379 46.889235, -114.111145 46.889466, -114.110293 46.889638, -114.109923 46.889664, -114.1087 46.88967, -114.107826 46.889664, -114.107812 46.89032, -114.107823 46.891536, -114.107803 46.892789))",67.957153755699181,0.399384084014619,35.6,9.1,0.481637,0.239237849251615,79.7284425461727,300630002024,1035,2148.9212830409624,0.450569358178053,10.2,0.289855072463768,MT Congressional District (at Large),34.4,87.060037523452152,ED,-1,0.120772946859903,0.113043478260869,0,0.674757281553398,MT,0.315942028985507,Missoula County,12.7,-1,86250,0.32608695652174,1,Forest,"Missoula, MT",Missoula County
"MULTIPOLYGON(((-113.862573 46.873762, -113.862926 46.873618, -113.864486 46.873024, -113.864981 46.872835, -113.865813 46.872481, -113.866991 46.871982, -113.86711 46.871936, -113.868242 46.871494, -113.869362 46.871013, -113.869425 46.870987, -113.870824 46.870409, -113.871112 46.87029, -113.871298 46.870213, -113.871828 46.869991, -113.873799 46.869234, -113.874133 46.869119, -113.874471 46.869034, -113.87473 46.868984, -113.875267 46.868913, -113.875744 46.868879, -113.875602 46.86857, -113.875309 46.868316, -113.875145 46.868561, -113.873108 46.867676, -113.87406 46.867646, -113.873875 46.867558, -113.872383 46.866834, -113.872678 46.866635, -113.872995 46.866409, -113.873889 46.865811, -113.874058 46.865699, -113.868164 46.863311, -113.86444 46.861104, -113.86219 46.859352, -113.862087 46.859505, -113.862068 46.859586, -113.862181 46.859763, -113.863259 46.860627, -113.863391 46.860815, -113.863289 46.860972, -113.863123 46.861086, -113.86293 46.861215, -113.862749 46.861335, -113.862657 46.861397, -113.861988 46.860751, -113.861242 46.860028, -113.860631 46.859371, -113.860007 46.858803, -113.857907 46.856791, -113.855054 46.854015, -113.854227 46.853249, -113.853544 46.852667, -113.853261 46.852442, -113.853022 46.852279, -113.851718 46.851307, -113.849176 46.849489, -113.847438 46.851712, -113.846649 46.853016, -113.849344 46.855668, -113.855525 46.858093, -113.854836 46.859416, -113.854107 46.859416, -113.853757 46.859397, -113.853561 46.859556, -113.853288 46.859797, -113.852924 46.859937, -113.856226 46.861929, -113.867371 46.868028, -113.869294 46.866365, -113.871137 46.867262, -113.871383 46.867471, -113.869255 46.86883, -113.866587 46.870241, -113.865258 46.870973, -113.864314 46.871584, -113.863371 46.872297, -113.862706 46.872825, -113.862188 46.873334, -113.861802 46.873769, -113.86151 46.874149, -113.862573 46.873762)), ((-113.859613 46.875042, -113.858846 46.875402, -113.860533 46.875887, -113.860629 46.875897, -113.860752 46.875501, -113.860872 46.875047, -113.861124 46.874667, -113.861363 46.874407, -113.86151 46.874149, -113.859613 46.875042)), ((-113.843136 46.845315, -113.843199 46.845351, -113.843745 46.845669, -113.844186 46.845474, -113.844234 46.845453, -113.844627 46.845192, -113.844718 46.845132, -113.843127 46.844143, -113.839013 46.841585, -113.838913 46.841523, -113.836224 46.839852, -113.833176 46.837957, -113.832987 46.837766, -113.829789 46.83611, -113.82764 46.834989, -113.827043 46.834682, -113.826356 46.834329, -113.825987 46.834122, -113.825875 46.834229, -113.825811 46.834234, -113.825539 46.834086, -113.824213 46.833385, -113.824181 46.833385, -113.824125 46.833418, -113.823773 46.833675, -113.823605 46.83379, -113.823414 46.833922, -113.822998 46.83411, -113.824075 46.834711, -113.823064 46.835482, -113.823143 46.835529, -113.823231 46.835622, -113.823242 46.835641, -113.823287 46.835721, -113.823281 46.835974, -113.823279 46.836093, -113.823311 46.836203, -113.823395 46.836325, -113.823585 46.8366, -113.823996 46.836299, -113.824583 46.835871, -113.824616 46.835847, -113.824706 46.835781, -113.824735 46.83576, -113.825211 46.835347, -113.826251 46.835911, -113.826795 46.836207, -113.825778 46.837076, -113.824703 46.837821, -113.825692 46.838667, -113.826728 46.838946, -113.827035 46.839029, -113.828214 46.839267, -113.828225 46.839351, -113.828273 46.839239, -113.828607 46.838463, -113.829634 46.83903, -113.830054 46.838056, -113.830153 46.838113, -113.83173 46.838984, -113.830948 46.839593, -113.830862 46.839706, -113.830795 46.839794, -113.830562 46.839996, -113.830974 46.840225, -113.831468 46.840499, -113.834022 46.841038, -113.834284 46.841324, -113.834465 46.841522, -113.835095 46.841943, -113.836078 46.842598, -113.836559 46.84292, -113.836801 46.843081, -113.836911 46.843237, -113.837044 46.843428, -113.837105 46.843446, -113.83848 46.843032, -113.838701 46.84282, -113.840501 46.843815, -113.843136 46.845315)))",67.957153755699181,0.449071079950119,34.1,9.3,1.717961,0.146850411621684,86.008743156342788,300630014002,1745,1015.7390068808312,0.776785714285714,12,0.238395415472779,MT Congressional District (at Large),35.3,86.649868056967151,ED,-1,0.118051575931232,0.140401146131805,0.021450459652707,0.609778597785978,MT,0.295612009237875,Missoula County,13,-1,58864,0.107142857142857,1.2,Forest,"Missoula, MT",Missoula County
"POLYGON((-113.880024 46.880173, -113.880388 46.880344, -113.881049 46.880576, -113.88127 46.880671, -113.881932 46.880951, -113.884057 46.88175, -113.885757 46.882512, -113.886055 46.882596, -113.886335 46.882648, -113.886557 46.882739, -113.886639 46.882812, -113.886717 46.882883, -113.886861 46.88298, -113.887158 46.883085, -113.887381 46.883233, -113.887911 46.883317, -113.887909 46.883378, -113.888174 46.883476, -113.88822 46.883759, -113.888441 46.883883, -113.888604 46.883993, -113.888801 46.884124, -113.888833 46.884166, -113.888989 46.884376, -113.889128 46.884488, -113.889281 46.884679, -113.889384 46.884809, -113.889958 46.884879, -113.890332 46.884867, -113.890662 46.884911, -113.891006 46.884954, -113.891294 46.884892, -113.891609 46.88484, -113.892071 46.884766, -113.892676 46.884623, -113.892421 46.884222, -113.893072 46.883413, -113.89311 46.883027, -113.893112 46.882762, -113.893112 46.882634, -113.893113 46.882449, -113.893115 46.882176, -113.893142 46.881715, -113.893172 46.881281, -113.893211 46.880522, -113.893243 46.880003, -113.893258 46.879529, -113.893269 46.879339, -113.893275 46.879102, -113.893303 46.878118, -113.894017 46.878118, -113.892199 46.877719, -113.891929 46.87766, -113.890768 46.87743, -113.889771 46.87746, -113.889069 46.877468, -113.888578 46.877349, -113.888413 46.8770400000001, -113.888487 46.876721, -113.887889 46.876421, -113.887672 46.876313, -113.887359 46.876138, -113.886297 46.875418, -113.883997 46.873211, -113.883926 46.873143, -113.88301 46.873404, -113.883088 46.873477, -113.883246 46.873625, -113.883914 46.874289, -113.883965 46.87434, -113.885196 46.875432, -113.885788 46.875808, -113.885696 46.875908, -113.885619 46.876049, -113.885574 46.876379, -113.885512 46.878063, -113.884222 46.87806, -113.882928 46.878054, -113.881657 46.87804, -113.880604 46.878034, -113.880317 46.878028, -113.879788 46.878016, -113.878955 46.878002, -113.878091 46.877989, -113.87729 46.877983, -113.876472 46.877973, -113.875996 46.877918, -113.875554 46.87798, -113.875416 46.878297, -113.876261 46.878949, -113.876459 46.879018, -113.876595 46.879099, -113.876691 46.87914, -113.876942 46.879199, -113.87724 46.879266, -113.87751 46.879411, -113.877777 46.879496, -113.878924 46.879812, -113.879489 46.879984, -113.880024 46.880173))",67.957153755699181,0.599350692213208,34.1,9.3,0.683983,0.362616965626339,53.889948832624043,300630014005,746,1090.6703821586209,0.776785714285714,12,0.261394101876676,MT Congressional District (at Large),35.3,88.7229395666967,ED,-1,0.085790884718499,0.189008042895442,0.012820512820513,0.819512195121951,MT,0.580428954423593,Missoula County,13,-1,42946,0.107142857142857,1.2,Forest,"Missoula, MT",Missoula County
"MULTIPOLYGON(((-114.037763 46.784746, -114.037668 46.784918, -114.03815 46.785318, -114.038655 46.785606, -114.040031 46.786736, -114.039808 46.786804, -114.039641 46.786964, -114.039821 46.786962, -114.039963 46.787033, -114.040259 46.78723, -114.040306 46.78724, -114.040418 46.78723, -114.040554 46.787235, -114.040698 46.787257, -114.040946 46.787307, -114.041337 46.787455, -114.041409 46.787505, -114.041878 46.7877299999999, -114.042127 46.787867, -114.042229 46.787959, -114.042398 46.788249, -114.042652 46.788317, -114.042933 46.788321, -114.043188 46.788289, -114.043538 46.788272, -114.043649 46.788286, -114.045035 46.787394, -114.045121 46.7873, -114.045203 46.787193, -114.045269 46.787028, -114.045271 46.786528, -114.045294 46.786335, -114.045285 46.786179, -114.04522 46.786028, -114.045125 46.785884, -114.044978 46.785736, -114.044822 46.785625, -114.044227 46.785307, -114.043822 46.7850859999999, -114.043409 46.784894, -114.042843 46.784655, -114.04231 46.784452, -114.042198 46.784394, -114.042022 46.784279, -114.041854 46.784143, -114.041488 46.783769, -114.041316 46.783658, -114.041197 46.783581, -114.041016 46.783528, -114.04086 46.783491, -114.040741 46.783445, -114.040647 46.783396, -114.040573 46.783322, -114.040544 46.783261, -114.040544 46.783195, -114.040577 46.783113, -114.040643 46.783035, -114.040782 46.782957, -114.040909 46.78294, -114.041049 46.78294, -114.041722 46.783043, -114.042133 46.783092, -114.042379 46.783121, -114.042642 46.783129, -114.04281 46.783121, -114.043126 46.78308, -114.043372 46.783043, -114.043652 46.782982, -114.043881 46.782916, -114.044029 46.782858, -114.044165 46.782789, -114.0443 46.782698, -114.044437 46.782589, -114.044612 46.782411, -114.040396 46.781134, -114.039403 46.780616, -114.037943 46.784423, -114.037763 46.784746)), ((-113.874188 46.865752, -113.874366 46.865829, -113.875923 46.866499, -113.881783 46.869116, -113.882552 46.869469, -113.88341 46.869863, -113.884139 46.870181, -113.884606 46.870385, -113.886438 46.871518, -113.886661 46.871656, -113.886911 46.871794, -113.887181 46.871942, -113.88725 46.871926, -113.887024 46.871757, -113.886629 46.871463, -113.886466 46.871342, -113.886051 46.871064, -113.885765 46.870853, -113.885483 46.87067, -113.885172 46.870509, -113.884882 46.870368, -113.883419 46.869692, -113.881644 46.868929, -113.880152 46.868249, -113.879016 46.867777, -113.877544 46.867179, -113.875501 46.86627, -113.874101 46.865671, -113.87488 46.865175, -113.875655 46.864643, -113.876223 46.864421, -113.876687 46.864273, -113.877632 46.864176, -113.877278 46.864008, -113.876742 46.863833, -113.876135 46.863717, -113.87593 46.863699, -113.87578 46.863673, -113.874781 46.863696, -113.874589 46.863718, -113.873279 46.863719, -113.873007 46.86368, -113.872791 46.863664, -113.872647 46.863675, -113.872431 46.863719, -113.872128 46.863763, -113.872 46.863802, -113.871864 46.863835, -113.871712 46.863851, -113.871488 46.863862, -113.871256 46.863846, -113.870577 46.863687, -113.870153 46.863545, -113.870019 46.863503, -113.869836 46.863463, -113.869611 46.863401, -113.869417 46.863353, -113.869193 46.863277, -113.868977 46.863228, -113.868514 46.863036, -113.86773 46.862653, -113.867418 46.862461, -113.866826 46.861962, -113.866634 46.861847, -113.866434 46.86176, -113.866202 46.861699, -113.865946 46.861656, -113.865275 46.861431, -113.865187 46.86136, -113.865107 46.861267, -113.865002 46.861124, -113.864834 46.860861, -113.864698 46.860308, -113.864665 46.859847, -113.864673 46.859727, -113.864737 46.859376, -113.864816 46.859162, -113.864824 46.859058, -113.864848 46.85903, -113.864904 46.858849, -113.86496 46.858701, -113.864952 46.858674, -113.864936 46.858432, -113.864831 46.858065, -113.864847 46.858038, -113.864719 46.857786, -113.864711 46.857577, -113.864679 46.857391, -113.864662 46.857122, -113.864607 46.8571, -113.864527 46.857029, -113.864518 46.856991, -113.864414 46.856854, -113.864222 46.856733, -113.863959 46.856668, -113.863823 46.85647, -113.86403 46.856053, -113.864222 46.855905, -113.864198 46.8559, -113.86379 46.855763, -113.863614 46.855708, -113.862982 46.855572, -113.862623 46.855413, -113.862399 46.855122, -113.862038 46.854761, -113.861782 46.85453, -113.861439 46.8542839999999, -113.861335 46.854251, -113.860735 46.853983, -113.860431 46.853862, -113.860079 46.853736, -113.859832 46.853665, -113.8594 46.853462, -113.859355 46.853435, -113.859024 46.853238, -113.858944 46.853156, -113.858888 46.853068, -113.858848 46.852947, -113.858656 46.85286, -113.858176 46.85269, -113.857609 46.852394, -113.857441 46.852279, -113.857313 46.8522079999999, -113.857225 46.852109, -113.857193 46.852016, -113.857041 46.851885, -113.856785 46.851698, -113.856601 46.85149, -113.856601 46.851353, -113.856569 46.851161, -113.8566 46.850953, -113.85668 46.850761, -113.856736 46.850563, -113.856735 46.849971, -113.856679 46.849955, -113.856543 46.849856, -113.8562 46.849725, -113.856064 46.849681, -113.855712 46.849714, -113.855544 46.849752, -113.855345 46.849785, -113.854777 46.849808, -113.854498 46.849791, -113.854154 46.849758, -113.853562 46.849644, -113.853115 46.849512, -113.852899 46.849403, -113.852723 46.849266, -113.852611 46.849129, -113.852539 46.849074, -113.852539 46.849046, -113.852507 46.849013, -113.852419 46.848816, -113.852235 46.848487, -113.852139 46.848372, -113.852035 46.848224, -113.851971 46.848043, -113.852026 46.847638, -113.85201 46.847555, -113.851922 46.84749, -113.851739 46.847413, -113.850843 46.847167, -113.850564 46.847057, -113.8503 46.846925, -113.850084 46.846838, -113.849388 46.846526, -113.848893 46.846285, -113.848693 46.846159, -113.848141 46.845896, -113.847894 46.845808, -113.847654 46.845671, -113.847014 46.845386, -113.846487 46.8452, -113.846247 46.845068, -113.845959 46.84497, -113.845695 46.84486, -113.845376 46.844767, -113.845304 46.844773, -113.84516 46.844838, -113.845139 46.844852, -113.845004 46.844754, -113.844136 46.844175, -113.843129 46.843546, -113.841984 46.842831, -113.841226 46.842357, -113.839986 46.841582, -113.839891 46.841523, -113.839241 46.841523, -113.838913 46.841523, -113.839013 46.841585, -113.843127 46.844143, -113.844718 46.845132, -113.844839 46.845207, -113.854932 46.852659, -113.855835 46.853492, -113.857041 46.854603, -113.86219 46.859352, -113.86444 46.861104, -113.868164 46.863311, -113.874058 46.865699, -113.874188 46.865752)))",67.957153755699181,0.460199262731053,34.1,9.3,0.867056,0.281830008673027,72.483092364619068,300630014001,1895,2185.5566422468678,0.776785714285714,12,0.220052770448549,MT Congressional District (at Large),35.3,89.07395519367995,ED,-1,0.094986807387863,0.141424802110818,0.041071428571429,0.566115702479339,MT,0.216950959488273,Missoula County,13,-1,73281,0.107142857142857,1,Forest,"Missoula, MT",Missoula County
"POLYGON((-113.896628 46.883604, -113.897271 46.883593, -113.89842 46.883559, -113.899605 46.883559, -113.900204 46.88355, -113.900766 46.883482, -113.901743 46.883542, -113.902538 46.883644, -113.904187 46.88378, -113.904434 46.883847, -113.905193 46.884053, -113.908769 46.885113, -113.912261 46.886241, -113.912982 46.886489, -113.913159 46.886546, -113.913167 46.886387, -113.913223 46.886239, -113.913199 46.88608, -113.913199 46.885888, -113.913255 46.8858, -113.913271 46.885745, -113.913463 46.885526, -113.913639 46.885351, -113.913887 46.884967, -113.913943 46.884825, -113.914055 46.884649, -113.914151 46.884468, -113.914196 46.8844, -113.914223 46.884359, -113.914351 46.884128, -113.914455 46.883997, -113.914519 46.883871, -113.914583 46.883794, -113.914216 46.883531, -113.913832 46.883158, -113.913772 46.883107, -113.913632 46.882988, -113.91344 46.882763, -113.913408 46.88267, -113.913344 46.882593, -113.913217 46.882418, -113.913137 46.882352, -113.913113 46.882313, -113.912721 46.881919, -113.912583 46.881766, -113.912473 46.881644, -113.912433 46.881562, -113.91221 46.881272, -113.912194 46.881233, -113.91213 46.881156, -113.911906 46.88086, -113.911714 46.880685, -113.911498 46.880389, -113.911442 46.880263, -113.911275 46.880005, -113.910747 46.87938, -113.910699 46.879292, -113.910356 46.879001, -113.909892 46.878683, -113.90958 46.878519, -113.909332 46.878406, -113.909103 46.878302, -113.909037 46.878272, -113.908533 46.878075, -113.907814 46.877882, -113.907078 46.8777119999999, -113.906582 46.877624, -113.904824 46.87741, -113.904179 46.877295, -113.904144 46.877289, -113.903424 46.877141, -113.902649 46.876938, -113.902242 46.876823, -113.901322 46.876499, -113.900771 46.876329, -113.900179 46.876126, -113.899708 46.875939, -113.899172 46.875742, -113.898493 46.875424, -113.898053 46.875248, -113.897541 46.875067, -113.897342 46.875007, -113.897174 46.874925, -113.896886 46.874811, -113.896782 46.874784, -113.896559 46.874696, -113.896351 46.874592, -113.895991 46.874433, -113.895496 46.874246, -113.894936 46.873933, -113.89476 46.873818, -113.894543 46.873695, -113.894423 46.873698, -113.893425 46.873732, -113.891997 46.873783, -113.891167 46.87379, -113.890433 46.873753, -113.88989 46.873687, -113.889546 46.873627, -113.889094 46.873293, -113.888477 46.872841, -113.887896 46.872401, -113.887357 46.872005, -113.887291 46.871956, -113.88725 46.871926, -113.887181 46.871942, -113.886911 46.871794, -113.886661 46.871656, -113.886438 46.871518, -113.884606 46.870385, -113.884139 46.870181, -113.88341 46.869863, -113.882552 46.869469, -113.881783 46.869116, -113.875923 46.866499, -113.874366 46.865829, -113.874188 46.865752, -113.874058 46.865699, -113.873889 46.865811, -113.872995 46.866409, -113.872678 46.866635, -113.872383 46.866834, -113.873875 46.867558, -113.87406 46.867646, -113.873108 46.867676, -113.875145 46.868561, -113.875309 46.868316, -113.875602 46.86857, -113.875744 46.868879, -113.875267 46.868913, -113.87473 46.868984, -113.874471 46.869034, -113.874133 46.869119, -113.873799 46.869234, -113.871828 46.869991, -113.871298 46.870213, -113.871112 46.87029, -113.870824 46.870409, -113.869425 46.870987, -113.869362 46.871013, -113.868242 46.871494, -113.86711 46.871936, -113.866991 46.871982, -113.865813 46.872481, -113.864981 46.872835, -113.864486 46.873024, -113.862926 46.873618, -113.862573 46.873762, -113.86151 46.874149, -113.861363 46.874407, -113.861124 46.874667, -113.860872 46.875047, -113.860752 46.875501, -113.860629 46.875897, -113.860596 46.876054, -113.861389 46.876169, -113.861925 46.876229, -113.862445 46.876311, -113.863132 46.87636, -113.863668 46.876382, -113.864403 46.876338, -113.865107 46.876321, -113.866514 46.876255, -113.867146 46.876167, -113.867681 46.876051, -113.868481 46.875749, -113.869017 46.875612, -113.869168 46.875573, -113.869504 46.875414, -113.870193 46.874926, -113.87039 46.874927, -113.87083 46.874751, -113.871381 46.87451, -113.871789 46.874378, -113.872907 46.874076, -113.872957 46.874063, -113.873363 46.87396, -113.873883 46.873889, -113.874538 46.873883, -113.875298 46.873817, -113.875631 46.873751, -113.87594 46.87369, -113.876092 46.873668, -113.877515 46.873614, -113.878155 46.873636, -113.878755 46.87368, -113.879003 46.873637, -113.879266 46.873555, -113.879866 46.87344, -113.880514 46.873278, -113.881138 46.873122, -113.881578 46.873029, -113.882401 46.872898, -113.882485 46.872877, -113.882731 46.873124, -113.88301 46.873404, -113.883926 46.873143, -113.883997 46.873211, -113.886297 46.875418, -113.887359 46.876138, -113.887672 46.876313, -113.887889 46.876421, -113.888487 46.876721, -113.888413 46.8770400000001, -113.888578 46.877349, -113.889069 46.877468, -113.889771 46.87746, -113.890768 46.87743, -113.891929 46.87766, -113.892199 46.877719, -113.894017 46.878118, -113.893303 46.878118, -113.893275 46.879102, -113.893269 46.879339, -113.893258 46.879529, -113.893243 46.880003, -113.893211 46.880522, -113.893172 46.881281, -113.893142 46.881715, -113.893115 46.882176, -113.893113 46.882449, -113.893112 46.882634, -113.893112 46.882762, -113.89311 46.883027, -113.893072 46.883413, -113.892421 46.884222, -113.892676 46.884623, -113.892957 46.88459, -113.8933 46.884635, -113.893724 46.884704, -113.893842 46.884777, -113.8942 46.885033, -113.894293 46.884445, -113.894352 46.88419, -113.894458 46.883686, -113.894919 46.883595, -113.895108 46.883559, -113.896281 46.88361, -113.896628 46.883604))",67.957153755699181,0.689449747425157,34.1,9.3,2.44932,0.331843777048324,51.459665120430657,300630014004,887,362.14132902193262,0.776785714285714,12,0.128523111612176,MT Congressional District (at Large),35.3,89.255146524428881,ED,-1,0.142051860202931,0.110484780157835,0.095890410958904,0.314074074074074,MT,0.599774520856821,Missoula County,13,-1,42941,0.107142857142857,1.2,Forest,"Missoula, MT",Missoula County
